#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 12:38:33.595
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V)
-0.004377244740306195,-0.902517255355334,0.05122556972478463
-0.004376414740306195,-0.9072476130846687,0.05088926180322691
-0.004375584740306196,-0.9109643227291444,0.05257080141101482
-0.004374754740306195,-0.9146810323736217,0.05290710933257316
-0.004373924740306195,-0.9167083285433383,0.05357972517568879
-0.004373094740306196,-0.9211008035777185,0.05492495686191912
-0.004372264740306196,-0.9238038651373391,0.05559757270503489
-0.004371434740306195,-0.9278584574767702,0.05357972517568879
-0.004370604740306196,-0.9305615190363876,0.05492495686191851
-0.004369774740306196,-0.9329266979010563,0.05627018854815005
-0.004368944740306195,-0.9376570556303921,0.05627018854815066
-0.004368114740306196,-0.9413737652748662,0.0566064964697081
-0.004367284740306196,-0.9434010614445835,0.05694280439126599
-0.004366454740306195,-0.9464420056991567,0.05727911231282387
-0.004365624740306195,-0.9501587153436357,0.05761542023438222
-0.004364794740306196,-0.9538754249881096,0.05896065192061194
-0.004363964740306195,-0.9569163692426836,0.05896065192061255
-0.004363134740306195,-0.9589436654123985,0.05996957568528576
-0.004362304740306196,-0.9616467269720171,0.05963326776372818
-0.004361474740306195,-0.9636740231417333,0.0603058836068435
-0.004360644740306195,-0.9667149673963057,0.06064219152840122
-0.004359814740306196,-0.9697559116508766,0.06030588360684365
-0.004358984740306195,-0.9697559116508779,0.0603058836068435
-0.004358154740306195,-0.9724589732104978,0.05963326776372803
-0.004357324740306196,-0.9748241520751642,0.06064219152840077
-0.004356494740306196,-0.9768514482448792,0.06232373113618915
-0.004355664740306195,-0.97820297902469,0.06131480737151671
-0.004354834740306196,-0.9788787444145943,0.06434157866553357
-0.004354004740306196,-0.9815818059742136,0.06467788658709391
-0.004353174740306195,-0.9819196886691673,0.06467788658709406
-0.004352344740306196,-0.9825954540590717,0.06535050243020891
-0.004351514740306196,-0.981243923279263,0.0660231182733247
-0.004350684740306195,-0.9849606329237397,0.06602311827332501
-0.004349854740306195,-0.9873258117884074,0.06568681035176772
-0.004349024740306196,-0.9880015771783117,0.06669573411644002
-0.004348194740306195,-0.9890152252631694,0.06635942619488273
-0.004347364740306195,-0.9893531079581219,0.06669573411644047
-0.004346534740306196,-0.9880015771783127,0.06635942619488289
-0.004345704740306195,-0.9913804041278369,0.06736834995955594
-0.004344874740306195,-0.9913804041278369,0.06736834995955594
-0.004344044740306196,-0.9934077002975509,0.06669573411644078
-0.004343214740306195,-0.9917182868227901,0.06736834995955564
-0.004342384740306195,-0.9934077002975518,0.06871358164578689
-0.004341554740306196,-0.9917182868227901,0.06904988956734447
-0.004340724740306195,-0.9920561695177417,0.06736834995955671
-0.004339894740306195,-0.9920561695177418,0.06938619748890236
-0.004339064740306196,-0.9917182868227894,0.06972250541045993
-0.004338234740306196,-0.9910425214328847,0.06938619748890251
-0.004337404740306195,-0.9907046387379319,0.07106773709669104
-0.004336574740306196,-0.9917182868227884,0.07174035293980589
-0.004335744740306196,-0.9900288733480277,0.07039512125357618
-0.004334914740306195,-0.9883394598732645,0.0717403529398065
-0.004334084740306196,-0.9880015771783124,0.07106773709669165
-0.004333254740306196,-0.986987929093455,0.07241296878292136
-0.004332424740306195,-0.9856363983136447,0.07241296878292197
-0.004331594740306195,-0.9849606329237397,0.07308558462603745
-0.004330764740306196,-0.9836091021439304,0.07308558462603745
-0.004329934740306195,-0.9836091021439297,0.07207666086136424
-0.004329104740306195,-0.9809060405843099,0.07207666086136424
-0.004328274740306196,-0.9795545098045007,0.073085584626037
-0.004327444740306195,-0.9785408617196425,0.07375820046915292
-0.004326614740306195,-0.9761756828549751,0.07342189254759518
-0.004325784740306196,-0.9744862693802135,0.07308558462603761
-0.004324954740306195,-0.9727968559054511,0.07342189254759503
-0.004324124740306195,-0.9704316770407829,0.07342189254759518
-0.004323294740306196,-0.9684043808710689,0.07510343215538309
-0.004322464740306196,-0.9660392020064018,0.07543974007694144
-0.004321634740306195,-0.9643497885316382,0.07476712423382613
-0.004320804740306196,-0.961984609666973,0.07611235592005584
-0.004319974740306196,-0.9599573134972569,0.07611235592005706
-0.004319144740306195,-0.9572542519376361,0.07712127968473027
-0.004318314740306196,-0.9542133076830666,0.07577604799850055
-0.004317484740306196,-0.9511723634284928,0.07577604799849932
-0.004316654740306195,-0.9477935364789666,0.07476712423382613
-0.004315824740306195,-0.9447525922243932,0.07644866384161435
-0.004314994740306196,-0.942387413359728,0.07543974007694206
-0.004314164740306195,-0.9393464691051546,0.07678497176317253
-0.004313334740306195,-0.9356297594606773,0.07577604799849932
-0.004312504740306196,-0.934278228680868,0.07712127968472966
-0.004311674740306195,-0.9288721055616276,0.07880281929251895
-0.004310844740306195,-0.9258311613070553,0.07712127968473027
-0.004310014740306196,-0.922452334357532,0.07779389552784544
