#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 15:52:30.063
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: 5 mV Attenuation: 1 X Sample Mode: Average
#Ref 1: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V),Ref 1 (V)
-0.001142763360995851,-0.06794699882270269,-0.04749906002398523,-0.4517817402887226
-0.001141933360995851,-0.08923360860470908,-0.05052583131800484,-0.4484029133391977
-0.00114110336099585,-0.109506570301858,-0.05220737092579352,-0.4477271479492928
-0.001140273360995851,-0.1301174146939594,-0.05489783429825541,-0.4450240863896729
-0.001139443360995851,-0.148025197526441,-0.05792460559227502,-0.442996790219958
-0.001138613360995851,-0.1666087457488275,-0.06061506896473691,-0.4406316113552907
-0.00113778336099585,-0.1868817074459765,-0.06229660857252559,-0.4386043151855757
-0.001136953360995851,-0.2000591325491232,-0.06397814818031426,-0.434549722846146
-0.001136123360995851,-0.2203320942462722,-0.06767753531744936,-0.4318466612865261
-0.001135293360995851,-0.2328337539595141,-0.06969538284679577,-0.4308330132016687
-0.00113446336099585,-0.2571613079960928,-0.07204953829769992,-0.4261026554723339
-0.001133633360995851,-0.2672977888446673,-0.07440369374860406,-0.4250890073874765
-0.001132803360995851,-0.2855434543721013,-0.07709415712106596,-0.4217101804379517
-0.00113197336099585,-0.3061542987642027,-0.07911200465041235,-0.4193450015732842
-0.001131143360995851,-0.3186559584774445,-0.08213877594443197,-0.4159661746237595
-0.001130313360995851,-0.3314955008856389,-0.08348400763066291,-0.4122494649792822
-0.001129483360995851,-0.3453486913786906,-0.08651077892468254,-0.4095464034196623
-0.00112865336099585,-0.3615670607364098,-0.08852862645402895,-0.40515392838528
-0.00112782336099585,-0.3737308377546992,-0.09054647398337537,-0.4048160456903275
-0.001126993360995851,-0.3889355590275609,-0.09222801359116403,-0.4031266322155651
-0.001126163360995851,-0.3994099225710878,-0.09424586112051045,-0.4000856879609928
-0.00112533336099585,-0.4146146438439495,-0.09660001657141459,-0.3970447437064205
-0.001124503360995851,-0.4284678343370013,-0.0976089403360878,-0.3936659167568956
-0.001123673360995851,-0.4386043151855757,-0.1009720195516652,-0.3885976763326084
-0.001122843360995851,-0.4531332710685325,-0.1026535591594538,-0.3858946147729885
-0.00112201336099585,-0.4669864615615843,-0.105007714610358,-0.3818400224335587
-0.001121183360995851,-0.4740819981555864,-0.1066892542181467,-0.3798127262638438
-0.001120353360995851,-0.4798260039697786,-0.1090434096690508,-0.375758133924414
-0.00111952336099585,-0.490638250208258,-0.1110612571983972,-0.3737308377546992
-0.00111869336099585,-0.5021262618366424,-0.1120701809630704,-0.3693383627203169
-0.001117863360995851,-0.5098975638205496,-0.1147606443355323,-0.3656216530758396
-0.001117033360995851,-0.5149658042448368,-0.1157695681002055,-0.3625807088212673
-0.00111620336099585,-0.5234128716186489,-0.1174511077079942,-0.358188233786885
-0.001115373360995851,-0.5332114697722709,-0.1194689552373406,-0.3537957587525027
-0.001114543360995851,-0.5426721852309404,-0.1208141869235716,-0.3510926971928828
-0.001113713360995851,-0.5514571352997049,-0.1241772661391489,-0.3456865740736431
-0.00111288336099585,-0.5548359622492297,-0.1251861899038221,-0.3416319817342133
-0.001112053360995851,-0.5646345604028518,-0.1258588057469376,-0.3399425682594509
-0.001111223360995851,-0.5686891527422815,-0.1275403453547263,-0.3358879759200211
-0.001110393360995851,-0.5744331585564737,-0.1288855770409572,-0.3314955008856389
-0.00110956336099585,-0.5818665778454283,-0.1298945008056304,-0.3257514950714467
-0.001108733360995851,-0.5909894106091453,-0.1315760404134191,-0.3220347854269694
-0.001107903360995851,-0.5940303548637177,-0.1332575800212078,-0.3173044276976346
-0.00110707336099585,-0.6001122433728624,-0.134266503785881,-0.3135877180531573
-0.001106243360995851,-0.6045047184072446,-0.1349391196289964,-0.3115604218834424
-0.001105413360995851,-0.6088971934416268,-0.1366206592367851,-0.3054785333742978
-0.001104583360995851,-0.6132896684760092,-0.1383021988445738,-0.300748175644963
-0.00110375336099585,-0.6180200262053439,-0.1389748146876893,-0.2950041698307708
-0.001102923360995851,-0.6237640320195361,-0.1399837384523625,-0.290949577491341
-0.001102093360995851,-0.6274807416640135,-0.1413289701385934,-0.2889222813216261
-0.001101263360995851,-0.6308595686135382,-0.1430105097463821,-0.2841919235922913
-0.00110043336099585,-0.6352520436479205,-0.1440194335110553,-0.2804752139478141
-0.001099603360995851,-0.6393066359873503,-0.1436831255894976,-0.2787858004730516
-0.001098773360995851,-0.6440369937166851,-0.1453646651972862,-0.2737175600487644
-0.00109794336099585,-0.6477537033611623,-0.145700973118844,-0.2683114369295247
-0.00109711336099585,-0.6514704130056397,-0.1460372810404017,-0.2652704926749523
-0.001096283360995851,-0.654511357260212,-0.1477188206481904,-0.2618916657254275
-0.001095453360995851,-0.6582280669046893,-0.1487277444128636,-0.2568234253011403
-0.00109462336099585,-0.6622826592441191,-0.1487277444128636,-0.2517551848768531
-0.00109379336099585,-0.6632963073289766,-0.1494003602559791,-0.2490521233172332
-0.001092963360995851,-0.6670130169734538,-0.1490640523344213,-0.2429702348080885
