#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 14:52:00.448
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Ref 1: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V),Ref 1 (V)
0.00205439663900415,-0.1807998189368318,1.447576060032502,-0.2960178179156283
0.00205522663900415,-0.2041137248885531,1.451611755091195,-0.2933147563560084
0.00205605663900415,-0.2297928097049417,1.45531114222833,-0.2889222813216261
0.002056886639004149,-0.2487142406222807,1.459683145208581,-0.2852055716771488
0.00205771663900415,-0.2700008504042871,1.462037300659485,-0.2808130966427665
0.00205854663900415,-0.291625342881246,1.464391456110389,-0.2757448562184793
0.00205937663900415,-0.3169665450026821,1.467418227404409,-0.2730417946588594
0.00206020663900415,-0.3416319817342133,1.471790230384659,-0.2689872023194296
0.00206103663900415,-0.3619049434313623,1.474144385835563,-0.2656083753699048
0.00206186663900415,-0.3906249725023233,1.479861620502045,-0.2605401349456176
0.00206269663900415,-0.415628291928807,1.481879468031391,-0.2571613079960928
0.002063526639004149,-0.4446862036947204,1.4865877789332,-0.2520930675718056
0.00206435663900415,-0.4703652885111091,1.49095978191345,-0.2487142406222807
0.00206518663900415,-0.4845563616991134,1.492977629442797,-0.242632352113136
0.00206601663900415,-0.5112490946003595,1.496004400736816,-0.2368883462989438
0.00206684663900415,-0.5342251178571283,1.498694864109278,-0.2355368155191339
0.00206767663900415,-0.5582147891987546,1.504075790854202,-0.2304685750948467
0.00206850663900415,-0.5923409413889552,1.507775177991337,-0.2274276308402743
0.00206933663900415,-0.6176821435103914,1.51181087305003,-0.2220215077210346
0.00207016663900415,-0.6305216859185857,1.513156104736261,-0.2166153846017949
0.00207099663900415,-0.6666751342785013,1.517191799794954,-0.2112092614825552
0.00207182663900415,-0.674108553567456,1.518537031481185,-0.2071546691431254
0.002072656639004149,-0.6991118729939396,1.522909034461435,-0.2024243114137906
0.00207348663900415,-0.721074248165851,1.525599497833897,-0.1976939536844559
0.00207431663900415,-0.7477669810670972,1.528962577049474,-0.1919499478702637
0.00207514663900415,-0.7808794851724404,1.534343503794398,-0.185868059361119
0.00207597663900415,-0.8014903295645418,1.537706583009975,-0.1824892324115942
0.00207680663900415,-0.8231148220415007,1.540397046382437,-0.1787725227671169
0.00207763663900415,-0.8538621472821766,1.544769049362688,-0.1723527515630197
0.00207846663900415,-0.8724456955045631,1.547123204813592,-0.1689739246134949
0.00207929663900415,-0.8923807745067596,1.549477360264496,-0.1639056841892076
0.00208012663900415,-0.9187356247130531,1.553849363244747,-0.157823795680063
0.00208095663900415,-0.9437389441395369,1.556203518695651,-0.1534313206456807
0.002081786639004149,-0.9643497885316382,1.55923028998967,-0.1476873148314885
0.00208261663900415,-0.9815818059742148,1.56225706128369,-0.1426190744072013
0.00208344663900415,-0.9998274715016489,1.564274908813037,-0.138226599372819
0.00208427663900415,-1.02584443901299,1.568646911793287,-0.1331583589485318
0.00208510663900415,-1.048482579574806,1.573018914773538,-0.1294416493040545
0.00208593663900415,-1.070444954746718,1.574700454381326,-0.1236976434898623
0.00208676663900415,-1.083284497154912,1.57705460983223,-0.1209945819302424
0.00208759663900415,-1.110990878141016,1.580417689047808,-0.1155884588110027
0.00208842663900415,-1.132277487923022,1.583444460341827,-0.1118717491665254
0.00208925663900415,-1.147482209195884,1.586807539557405,-0.1068035087422382
0.00209008663900415,-1.172485528622367,1.590843234616098,-0.1027489164028084
0.002090916639004149,-1.193434255709421,1.593533697988559,-0.0983564413684261
0.00209174663900415,-1.214382982796475,1.596896777204137,-0.09227455285928142
0.00209257663900415,-1.223505815560192,1.59790570096881,-0.08821996051985163
0.00209340663900415,-1.245130308037151,1.600259856419714,-0.08180018931575447
0.00209423663900415,-1.260672912004965,1.603622935635292,-0.07774559697632469
0.00209506663900415,-1.282297404481924,1.606986014850869,-0.07233947385708497
0.00209589663900415,-1.296826360364881,1.610012786144889,-0.06862276421260766
0.00209672663900415,-1.322843327876222,1.613712173282024,-0.06423028917822539
0.002097556639004149,-1.341764758793561,1.616738944576043,-0.05983781414384312
0.00209838663900415,-1.354266418506803,1.619765715870063,-0.05544533910946085
0.00209921663900415,-1.370822670559474,1.622119871320967,-0.0486876852104112
0.00210004663900415,-1.379269737933287,1.623801410928756,-0.04328156209117148
0.00210087663900415,-1.394474459206148,1.626828182222775,-0.0392269697517417
0.00210170663900415,-1.40156999580015,1.628846029752122,-0.03314508124259702
0.00210253663900415,-1.41778836515787,1.631536493124584,-0.03010413698802468
0.00210336663900415,-1.433668851820636,1.633890648575488,-0.02537377925868993
0.00210419663900415,-1.448197807703593,1.637253727791065,-0.0219949523091651
0.00210502663900415,-1.465429825146169,1.6409531149282,-0.01489941571516297
0.00210585663900415,-1.478945132944269,1.643643578300662,-0.008817527206018291
0.002106686639004149,-1.490095261877701,1.646334041673124,-0.003749286781731058
0.00210751663900415,-1.501245390811133,1.648688197124028,0.001318953642556177
0.00210834663900415,-1.505299983150562,1.650369736731817,0.006725076761795894
0.00210917663900415,-1.519491056338567,1.652723892182721,0.01179331718608313
0.00211000663900415,-1.531316950661904,1.655414355555183,0.01551002683056043
0.00211083663900415,-1.537736721866001,1.656759587241414,0.0219297980346576
0.00211166663900415,-1.550576264274195,1.660795282300107,0.02699803845894483
0.00211249663900415,-1.563077923987437,1.663485745672568,0.03105263079837462
0.00211332663900415,-1.565780985547057,1.664494669437242,0.03747240200247179
0.00211415663900415,-1.574228052920869,1.666848824888146,0.04220275973180654
0.00211498663900415,-1.582337237599728,1.66920298033905,0.04693311746114129
0.002115816639004149,-1.589770656888683,1.670884519946839,0.05267712327533348
0.00211664663900415,-1.60024502043221,1.674920215005532,0.05740748100466823
0.00211747663900415,-1.602610199296877,1.67660175461332,0.06213783873400298
0.00211830663900415,-1.611057266670689,1.677274370456436,0.06686819646333773
0.00211913663900415,-1.616125507094977,1.679964833828897,0.07227431958257746
0.00211996663900415,-1.623558926383931,1.68265529720136,0.07632891192200725
0.00212079663900415,-1.632343876452696,1.684336836809148,0.08072138695638952
0.00212162663900415,-1.637074234182031,1.686690992260052,0.08511386199077178
0.00212245663900415,-1.643494005386128,1.688372531867841,0.0905199851100115
0.00212328663900415,-1.648224363115462,1.691399303161861,0.09592610822925121
0.00212411663900415,-1.654306251624607,1.694762382377438,0.099980700568681
0.00212494663900415,-1.659374492048894,1.696443921985227,0.1050489409929682
0.00212577663900415,-1.666132145947944,1.697789153671458,0.109103533332398
0.00212660663900415,-1.669510972897469,1.699470693279246,0.1131581256718278
0.00212743663900415,-1.675592861406614,1.70182484873015,0.1172127180112576
0.00212826663900415,-1.678295922966233,1.703842696259497,0.1219430757405923
0.00212909663900415,-1.681336867220806,1.705187927945728,0.1280249642497371
0.00212992663900415,-1.687756638424903,1.706869467553516,0.1300522604194519
0.00213075663900415,-1.689783934594618,1.708214699239747,0.1371477970134541
0.002131586639004149,-1.693838526934047,1.709559930925978,0.1408645066579314
0.00213241663900415,-1.696541588493667,1.711241470533767,0.1462706297771711
0.00213324663900415,-1.703299242392717,1.714604549749344,0.1513388702014583
0.00213407663900415,-1.703299242392717,1.71527716559246,0.1553934625408881
0.00213490663900415,-1.705326538562432,1.716622397278691,0.1607995856601278
0.00213573663900415,-1.707691717427099,1.716622397278691,0.1635026472197477
0.00213656663900415,-1.712084192461482,1.718976552729595,0.1695845357288924
0.00213739663900415,-1.716138784800911,1.722339631945172,0.1722875972885122
0.00213822663900415,-1.720531259835294,1.724357479474519,0.177017955017847
0.00213905663900415,-1.720869142530246,1.724357479474519,0.1820861954421342
0.00213988663900415,-1.725261617564628,1.727384250768538,0.1871544358664214
0.002140716639004149,-1.727288913734343,1.727720558690096,0.1898574974260413
0.00214154663900415,-1.727626796429296,1.72704794284698,0.1956015032402335
0.00214237663900415,-1.732695036853583,1.730074714141,0.2010076263594732
0.00214320663900415,-1.732695036853583,1.730074714141,0.2064137494787129
0.00214403663900415,-1.735398098413203,1.732765177513462,0.2101304591231903
0.00214486663900415,-1.73776327727787,1.734446717121251,0.2145229341575725
0.00214569663900415,-1.739452690752633,1.736128256729039,0.2206048226667172
0.00214652663900415,-1.74046633883749,1.736128256729039,0.223307884226337
0.00214735663900415,-1.742155752312253,1.736128256729039,0.2283761246506243
0.00214818663900415,-1.745196696566825,1.738818720101501,0.2320928342951016
0.00214901663900415,-1.747899758126445,1.739827643866174,0.2381747228042463
0.002149846639004149,-1.747899758126445,1.738818720101501,0.2415535497537711
0.00215067663900415,-1.751616467770922,1.741172875552405,0.2466217901780583
0.00215150663900415,-1.753981646635589,1.743190723081752,0.2510142652124406
0.00215233663900415,-1.754319529330542,1.743863338924867,0.2560825056367279
0.00215316663900415,-1.753981646635589,1.74352703100331,0.2601370979761576
0.00215399663900415,-1.753305881245684,1.744535954767983,0.26317804223073
0.00215482663900415,-1.755333177415399,1.746217494375771,0.2692599307398746
0.00215565663900415,-1.758712004364924,1.749244265669791,0.2712872269095896
0.00215648663900415,-1.759049887059877,1.74789903398356,0.2750039365540669
0.00215731663900415,-1.760739300534639,1.749244265669791,0.2773691154187342
0.00215814663900415,-1.764456010179116,1.751262113199137,0.281423707758164
0.00215897663900415,-1.761415065924544,1.749580573591349,0.2851404174026413
0.00215980663900415,-1.762766596704354,1.750589497356022,0.2885192443521661
0.00216063663900415,-1.763104479399306,1.749580573591349,0.2929117193865484
0.00216146663900415,-1.763104479399306,1.75092580527758,0.2969663117259782
0.00216229663900415,-1.766145423653879,1.752271036963811,0.3027103175401704
0.00216312663900415,-1.767834837128641,1.754288884493157,0.3047376137098853
0.00216395663900415,-1.769186367908451,1.754625192414715,0.3074406752695051
0.00216478663900415,-1.769862133298356,1.755970424100946,0.3118331503038874
0.002165616639004149,-1.770200015993308,1.754961500336273,0.3148740945584598
0.00216644663900415,-1.769186367908451,1.754961500336273,0.3189286868978896
0.00216727663900415,-1.766145423653879,1.753616268650042,0.3239969273221768
0.00216810663900415,-1.767159071738736,1.753279960728484,0.3266999888817966
0.00216893663900415,-1.768172719823594,1.754961500336273,0.3300788158313215
0.00216976663900415,-1.769186367908451,1.75529780825783,0.3327818773909413
0.00217059663900415,-1.770200015993308,1.754288884493157,0.3364985870354186
0.00217142663900415,-1.771551546773118,1.756643039944061,0.338863765900086
0.00217225663900415,-1.771551546773118,1.757988271630292,0.3435941236294208
0.00217308663900415,-1.771551546773118,1.757315655787177,0.3469729505789456
0.00217391663900415,-1.771551546773118,1.757315655787177,0.3517033083082803
0.002174746639004149,-1.770200015993308,1.756306732022503,0.3550821352578051
0.00217557663900415,-1.769862133298356,1.756643039944061,0.357785196817425
0.00217640663900415,-1.771213664078166,1.757988271630292,0.3608261410719973
0.00217723663900415,-1.768172719823594,1.754288884493157,0.3638670853265697
0.00217806663900415,-1.771889429468071,1.757315655787177,0.3692732084458094
0.00217889663900415,-1.772227312163023,1.755970424100946,0.3723141527003818
0.00217972663900415,-1.771213664078166,1.756979347865619,0.376706627734764
