73	1.825404	-0.326111	668.17
74	1.866125	-0.328609	666.20
75	1.909675	-0.331880	664.56
76	1.950903	-0.334340	662.39
77	1.997948	-0.337782	661.33
78	2.042348	-0.339875	660.28
79	2.085087	-0.341874	658.77
80	2.127617	-0.344471	657.06
81	2.170466	-0.347023	655.87
82	2.214885	-0.349995	655.55
83	2.254263	-0.352687	654.62
84	2.297717	-0.354095	653.24
85	2.338513	-0.356738	652.13
86	2.384416	-0.359482	651.53
87	2.426609	-0.362227	651.27
88	2.466970	-0.363889	650.68
89	2.509579	-0.366504	649.82
90	2.555501	-0.368824	649.36
91	2.598197	-0.371302	649.36
92	2.640235	-0.373519	649.10
93	2.683462	-0.376178	648.57
94	2.727687	-0.376927	648.05
95	2.771970	-0.378422	647.59
96	2.813005	-0.381534	647.72
97	2.858021	-0.382985	647.52
98	2.898221	-0.384674	646.93
99	2.941776	-0.386867	646.93
100	2.984398	-0.388192	647.19
101	3.030103	-0.390694	647.19
102	3.078992	-0.392255	646.93
103	3.117732	-0.394176	646.40
104	3.160803	-0.396523	646.40
105	3.201300	-0.397932	646.86
106	3.248798	-0.399626	647.00
107	3.292864	-0.401711	646.80
108	3.333365	-0.402553	646.73
109	3.382963	-0.404960	647.13
110	3.422215	-0.406569	647.46
111	3.468132	-0.408541	647.26
112	3.510543	-0.410088	647.32
113	3.550581	-0.411478	647.32
114	3.597702	-0.412480	647.59
115	3.639157	-0.415117	647.65
116	3.685539	-0.416086	647.00
117	3.726987	-0.417894	646.67
118	3.771708	-0.419786	646.80
119	3.812570	-0.422165	646.86
120	3.855765	-0.423165	646.60
121	3.895751	-0.424684	646.21
122	3.940690	-0.425759	645.88
123	3.980215	-0.427195	646.27
124	4.015944	-0.428154	646.40
125	4.057083	-0.430189	646.07
126	4.097542	-0.432464	645.88
127	4.138659	-0.433622	645.94
128	4.178285	-0.435657	646.27
129	4.216908	-0.435879	646.27
130	4.257990	-0.437292	645.81
131	4.292338	-0.438905	645.88
132	4.326787	-0.440760	646.34
133	4.358805	-0.441357	646.34
134	4.404226	-0.442618	646.01
135	4.438260	-0.443823	645.94
136	4.463582	-0.446334	646.07
137	4.506926	-0.446742	646.54
138	4.539663	-0.447542	646.80
139	4.572723	-0.449526	646.80
140	4.607797	-0.450599	647.06
141	4.637298	-0.451885	647.72
142	4.676820	-0.452093	648.44
143	4.705242	-0.454188	648.51
144	4.735087	-0.455211	648.64
145	4.754430	-0.456434	649.10
146	4.787829	-0.457154	649.69
147	4.814594	-0.458955	649.96
148	4.841491	-0.461203	650.02
149	4.867430	-0.461043	650.15
150	4.893457	-0.462560	650.81
151	4.926408	-0.462724	651.07
152	4.955025	-0.463798	651.20
153	4.977071	-0.464840	651.34
154	4.997587	-0.466734	651.60
155	5.026051	-0.467098	652.19
156	5.048046	-0.468171	652.45
157	5.075241	-0.468618	652.39
158	5.103933	-0.470363	652.59
159	5.118412	-0.470412	653.31
160	5.139343	-0.471409	653.64
161	5.165073	-0.472626	653.64
162	5.181729	-0.473669	653.77
163	5.204418	-0.473815	654.30
164	5.218669	-0.474878	654.76
165	5.243147	-0.476124	654.89
166	5.262875	-0.476605	654.76
167	5.271021	-0.477749	654.76
168	5.295185	-0.477886	655.09
169	5.301051	-0.478732	655.48
170	5.335234	-0.478991	655.35
171	5.342462	-0.479979	655.35
172	5.355508	-0.481227	655.55
173	5.369240	-0.481677	655.87
174	5.388083	-0.482918	656.33
175	5.402814	-0.482804	656.14
176	5.410700	-0.484151	656.01
177	5.414600	-0.484331	656.40
178	5.431558	-0.485122	656.99
179	5.436833	-0.486518	656.99
180	5.451493	-0.486745	656.86
181	5.463203	-0.487618	656.86
182	5.471154	-0.488423	657.26
183	5.473858	-0.489380	657.52
184	5.486308	-0.488518	657.45
185	5.495819	-0.490237	657.39
186	5.500949	-0.490263	657.85
187	5.513804	-0.491031	658.18
188	5.515073	-0.491465	658.18
189	5.526290	-0.492314	658.04
190	5.524676	-0.492363	658.18
191	5.525275	-0.492986	658.37
192	5.531173	-0.492811	658.70
193	5.538371	-0.493682	658.77
194	5.538205	-0.493550	658.77
195	5.543687	-0.494410	659.03
196	5.551087	-0.495318	659.49
197	5.549430	-0.496034	659.62
198	5.545570	-0.496118	659.62
199	5.550342	-0.496210	659.36
200	5.552081	-0.496835	659.62
201	5.552722	-0.497035	659.95
202	5.557392	-0.497282	659.95
203	5.559879	-0.497351	659.82
204	5.565051	-0.498276	660.02
205	5.565761	-0.497871	660.48
206	5.571772	-0.498443	660.61
207	5.565535	-0.499655	660.68
208	5.572620	-0.500231	660.74
209	5.573644	-0.499780	661.14
210	5.577098	-0.499911	661.53
211	5.580718	-0.500946	661.40
212	5.582552	-0.500708	661.46
213	5.589281	-0.501110	661.73
214	5.595960	-0.500803	661.93
215	5.594390	-0.502099	662.19
216	5.599493	-0.502873	661.93
217	5.594985	-0.502650	661.79
218	5.611322	-0.502637	662.19
219	5.623658	-0.501781	662.58
220	5.616127	-0.502542	662.78
221	5.629992	-0.503181	662.71
222	5.617467	-0.503242	662.78
223	5.628620	-0.504715	663.17
224	5.629917	-0.504932	663.24
225	5.642461	-0.504340	663.04
226	5.648911	-0.504379	663.11
227	5.648087	-0.504919	663.44
228	5.652907	-0.505642	663.96
229	5.656384	-0.506553	663.96
230	5.655705	-0.506730	663.90
231	5.676720	-0.506008	664.03
232	5.679804	-0.506555	664.62
233	5.696687	-0.506782	664.82
234	5.691516	-0.507772	664.82
235	5.700735	-0.508584	664.82
236	5.704903	-0.508702	665.08
237	5.710633	-0.508224	665.41
238	5.722860	-0.507377	665.54
239	5.731925	-0.507542	665.41
240	5.738252	-0.508519	665.48
241	5.732103	-0.509684	665.67
242	5.731320	-0.509101	665.74
243	5.729473	-0.510069	665.81
244	5.732953	-0.510209	665.61
245	5.750166	-0.509448	665.81
246	5.765545	-0.510490	666.07
247	5.758082	-0.510385	666.33
248	5.759770	-0.511205	666.33
249	5.754494	-0.511913	666.40
250	5.781196	-0.512128	666.86
251	5.784214	-0.512133	667.19
252	5.780445	-0.511361	666.99
253	5.787352	-0.511852	667.06
254	5.790823	-0.512680	667.38
255	5.797191	-0.512610	667.78
256	5.798212	-0.512655	667.91
257	5.797686	-0.513106	667.78
258	5.805106	-0.512509	667.84
259	5.804350	-0.513009	668.24
260	5.810342	-0.512974	668.31
261	5.815939	-0.513664	668.17
262	5.815806	-0.514670	667.98
263	5.822592	-0.513751	668.24
264	5.825677	-0.513449	668.57
265	5.825715	-0.514124	668.57
266	5.832146	-0.514912	668.50
267	5.833369	-0.514603	668.63
268	5.837148	-0.514570	669.03
269	5.841893	-0.514747	669.36
270	5.841938	-0.513816	669.62
271	5.852933	-0.515564	669.36
272	5.855871	-0.514802	669.62
273	5.861649	-0.515403	670.15
274	5.855018	-0.515856	670.48
275	5.868209	-0.515206	670.54
276	5.878018	-0.514752	670.41
277	5.879359	-0.515313	670.80
278	5.880858	-0.515732	671.33
279	5.883883	-0.515548	671.33
280	5.884789	-0.515973	671.26
281	5.893790	-0.515610	671.46
282	5.900840	-0.515720	671.99
283	5.904484	-0.516018	672.25
284	5.904816	-0.515639	672.12
285	5.919118	-0.516191	672.12
286	5.925944	-0.517227	672.51
287	5.917909	-0.517159	672.91
288	5.928063	-0.516787	672.91
289	5.938973	-0.517740	672.91
290	5.937046	-0.517421	673.17
291	5.943997	-0.517501	673.30
292	5.944479	-0.517576	673.57
293	5.950874	-0.518003	673.44
294	5.943338	-0.518156	673.17
295	5.960108	-0.518660	673.24
296	5.970577	-0.518606	673.44
297	5.962010	-0.518593	673.44
298	5.971760	-0.518486	673.37
299	5.974190	-0.518083	673.04
300	5.982068	-0.519011	673.24
301	5.988452	-0.518856	673.24
302	5.987754	-0.518600	673.04
303	5.984999	-0.519550	672.71
304	6.002588	-0.519345	672.91
305	6.003559	-0.519699	673.11
306	6.007517	-0.519646	672.97
307	6.012041	-0.518997	672.71
308	6.014290	-0.519769	672.78
309	6.022388	-0.519611	673.04
310	6.020765	-0.519660	673.04
311	6.026355	-0.519828	672.97
312	6.027172	-0.520640	672.84
313	6.033356	-0.519797	672.97
314	6.039848	-0.520053	673.30
315	6.044158	-0.520912	673.44
316	6.039930	-0.520870	673.17
317	6.043047	-0.520933	673.04
318	6.051079	-0.521305	673.24
319	6.052649	-0.521286	673.50
320	6.054099	-0.522337	673.63
321	6.058498	-0.521740	673.76
322	6.061194	-0.521287	674.03
323	6.068032	-0.521603	674.36
324	6.067676	-0.520951	674.68
325	6.070582	-0.522089	674.49
326	6.069626	-0.522286	674.62
327	6.078436	-0.521972	674.88
328	6.083168	-0.522202	675.21
329	6.086511	-0.522442	675.28
330	6.087998	-0.522853	675.34
331	6.088851	-0.522646	675.34
332	6.086898	-0.522726	675.80
333	6.077274	-0.522953	675.93
334	6.088975	-0.522526	675.87
335	6.095645	-0.523163	675.87
336	6.098776	-0.523477	676.00
337	6.108915	-0.523772	676.46
338	6.105781	-0.523924	676.39
339	6.107101	-0.524122	676.33
340	6.112961	-0.523702	676.59
341	6.105851	-0.523869	676.79
342	6.112385	-0.524095	677.12
343	6.118476	-0.524283	677.18
344	6.118173	-0.523731	677.18
345	6.116500	-0.523188	677.25
346	6.127318	-0.523696	677.51
347	6.127784	-0.524693	677.51
348	6.117289	-0.524750	677.45
349	6.129616	-0.525505	677.38
350	6.131408	-0.524566	677.58
351	6.123217	-0.524513	677.71
352	6.132963	-0.524638	677.64
353	6.134975	-0.524921	677.58
354	6.141576	-0.524433	677.71
355	6.135584	-0.525942	677.91
356	6.142097	-0.525544	677.97
357	6.145015	-0.525194	677.64
358	6.147956	-0.524850	677.71
359	6.152037	-0.524959	677.78
360	6.152420	-0.525421	677.84
361	6.149526	-0.526141	677.84
362	6.159790	-0.526067	677.71
363	6.158889	-0.525680	678.04
364	6.156080	-0.525988	678.43
365	6.157539	-0.525953	678.63
366	6.163133	-0.526849	678.57
367	6.158325	-0.525549	678.76
368	6.167919	-0.525937	679.03
369	6.159392	-0.526108	679.49
370	6.169998	-0.526584	679.68
371	6.171600	-0.526238	679.55
372	6.173475	-0.526975	679.81
373	6.177090	-0.526555	680.28
374	6.181095	-0.527392	680.60
375	6.175633	-0.527817	680.41
376	6.181265	-0.527888	680.34
377	6.181405	-0.527795	680.80
378	6.183260	-0.528541	681.33
379	6.182037	-0.526805	681.46
380	6.185182	-0.527237	681.39
381	6.196260	-0.527539	681.46
382	6.198145	-0.527550	682.05
383	6.199091	-0.528211	682.31
384	6.194429	-0.527424	682.25
385	6.199921	-0.527013	682.18
386	6.209145	-0.528504	682.31
387	6.202127	-0.528459	682.77
388	6.207609	-0.528376	682.84
389	6.202933	-0.528474	682.71
390	6.209733	-0.528851	682.77
391	6.215717	-0.529154	683.04
392	6.216062	-0.528838	683.23
393	6.223908	-0.528793	683.43
394	6.219694	-0.528194	683.30
395	6.231292	-0.527846	683.50
396	6.220957	-0.528972	683.76
397	6.226295	-0.529291	684.09
398	6.224693	-0.528682	683.89
399	6.229611	-0.529236	683.96
400	6.222192	-0.529326	684.35
401	6.234745	-0.529478	684.62
402	6.234532	-0.529053	684.55
403	6.230743	-0.528792	684.35
404	6.246363	-0.528866	684.29
405	6.238917	-0.529098	684.48
406	6.251100	-0.528689	684.55
407	6.249678	-0.528842	684.29
408	6.246796	-0.528872	684.29
409	6.248442	-0.529779	684.55
410	6.249469	-0.529601	684.81
411	6.249630	-0.529263	684.88
412	6.249132	-0.529953	684.88
413	6.258044	-0.529376	685.14
414	6.253803	-0.529780	685.47
415	6.255034	-0.529851	685.73
416	6.258740	-0.530015	685.87
417	6.260282	-0.528856	685.87
418	6.267808	-0.529557	686.13
419	6.270182	-0.529269	686.33
420	6.272878	-0.529565	686.52
421	6.268876	-0.529392	686.66
422	6.266102	-0.529573	686.66
423	6.272440	-0.530064	687.05
424	6.282014	-0.530174	687.44
425	6.279824	-0.530383	687.25
426	6.282377	-0.530639	687.12
427	6.279608	-0.529862	687.31
428	6.283558	-0.530960	687.71
429	6.282382	-0.530436	687.58
430	6.287068	-0.530976	687.71
431	6.280746	-0.530204	687.51
432	6.292511	-0.530249	688.10
433	6.296156	-0.530533	688.23
434	6.298882	-0.530768	688.30
435	6.293772	-0.530806	688.37
436	6.296482	-0.530471	688.56
437	6.299894	-0.530668	688.83
438	6.301503	-0.530689	688.83
439	6.299409	-0.530560	688.89
440	6.300540	-0.530783	689.15
441	6.297952	-0.531564	689.29
442	6.304414	-0.530885	689.75
443	6.301284	-0.530907	689.75
444	6.305279	-0.531263	689.81
445	6.307516	-0.531255	689.94
446	6.312650	-0.530787	690.27
447	6.319405	-0.530730	690.47
448	6.320391	-0.531337	690.54
449	6.323466	-0.530448	690.54
450	6.313257	-0.530244	690.86
451	6.328450	-0.530607	691.06
452	6.336268	-0.531821	691.06
453	6.332746	-0.531400	691.13
454	6.333940	-0.532079	691.26
455	6.327190	-0.531383	691.85
456	6.339525	-0.531827	691.92
457	6.338693	-0.532027	691.98
458	6.332366	-0.531417	692.05
459	6.334469	-0.531106	692.51
460	6.340877	-0.531618	692.77
461	6.344472	-0.532429	692.71
462	6.339627	-0.532187	692.77
463	6.344689	-0.532552	693.17
464	6.342577	-0.532598	693.56
465	6.342458	-0.532041	693.76
466	6.353251	-0.531605	693.63
467	6.356324	-0.532138	693.69
468	6.351249	-0.532349	693.76
469	6.351262	-0.532173	694.09
470	6.354589	-0.532167	693.96
471	6.354839	-0.532333	693.76
472	6.354258	-0.532878	693.96
473	6.363679	-0.532267	694.22
474	6.355836	-0.532659	694.35
475	6.357910	-0.532757	694.35
476	6.361199	-0.532128	694.22
477	6.367309	-0.532571	694.48
478	6.375700	-0.532275	694.88
479	6.365984	-0.532435	694.81
480	6.365594	-0.532746	695.01
481	6.368948	-0.533253	694.94
482	6.362008	-0.532757	695.27
483	6.367887	-0.533183	695.67
484	6.376723	-0.533368	695.53
485	6.377714	-0.533372	695.67
486	6.374698	-0.533118	695.93
487	6.376720	-0.533158	696.19
488	6.382282	-0.532563	696.32
489	6.375289	-0.533089	696.39
490	6.376884	-0.533644	696.26
491	6.384686	-0.533816	696.45
492	6.380862	-0.533853	696.85
493	6.386805	-0.533337	697.05
494	6.385564	-0.533331	697.05
495	6.382441	-0.533480	697.31
496	6.397251	-0.533319	697.64
497	6.396443	-0.533349	698.10
498	6.400047	-0.533207	697.97
499	6.396584	-0.533798	698.16
500	6.397326	-0.533780	698.36
501	6.390552	-0.533925	698.89
502	6.402135	-0.534833	699.09
503	6.407262	-0.535280	699.22
504	6.403916	-0.534216	699.48
505	6.397868	-0.533916	700.01
506	6.405465	-0.534054	700.20
507	6.404926	-0.534250	700.27
508	6.411577	-0.534160	700.47
509	6.409633	-0.534419	700.80
510	6.407713	-0.534500	701.19
511	6.410648	-0.534643	701.39
512	6.411350	-0.534674	701.45
513	6.413834	-0.534650	701.85
514	6.420713	-0.534994	702.37
515	6.418750	-0.534261	702.64
516	6.422962	-0.534498	702.77
517	6.428313	-0.534386	703.03
518	6.424064	-0.533896	703.43
519	6.426651	-0.534291	703.89
520	6.421757	-0.534476	704.15
521	6.417180	-0.534776	704.15
522	6.423120	-0.534931	704.28
523	6.428132	-0.535588	704.48
524	6.428301	-0.535524	705.07
525	6.434533	-0.535329	705.00
526	6.447160	-0.534953	705.07
527	6.434657	-0.535107	705.33
528	6.439687	-0.534284	705.73
529	6.446413	-0.534163	705.79
530	6.442180	-0.534326	705.73
531	6.453433	-0.534561	705.79
532	6.453910	-0.534181	706.25
533	6.446694	-0.534933	706.52
534	6.453051	-0.535633	706.58
535	6.441344	-0.535340	706.85
536	6.451092	-0.534941	707.18
537	6.455067	-0.534786	707.31
538	6.450421	-0.535148	707.64
539	6.456559	-0.535812	707.64
540	6.452631	-0.535547	707.96
541	6.452596	-0.535911	708.43
542	6.464012	-0.535800	708.75
543	6.460159	-0.536073	708.95
544	6.457308	-0.535931	709.35
545	6.455746	-0.536474	709.48
546	6.458164	-0.536251	709.87
547	6.457632	-0.536059	710.27
548	6.456423	-0.535857	710.33
549	6.463278	-0.536258	710.46
550	6.470992	-0.536361	710.86
551	6.464891	-0.536948	711.25
552	6.472188	-0.536644	711.38
553	6.470817	-0.536921	711.71
554	6.476165	-0.536222	712.04
555	6.473952	-0.536690	712.77
556	6.478505	-0.536072	713.03
557	6.473833	-0.536014	713.36
558	6.479074	-0.536171	713.69
559	6.484928	-0.536509	714.08
560	6.488427	-0.536366	714.74
561	6.480269	-0.536359	714.80
562	6.487159	-0.536879	714.94
563	6.480244	-0.536589	715.27
564	6.490220	-0.537243	715.73
565	6.486596	-0.537425	715.86
566	6.488202	-0.536844	715.92
567	6.496274	-0.537177	715.99
568	6.493084	-0.536435	716.32
569	6.497321	-0.536641	716.65
570	6.498177	-0.537507	716.84
571	6.500106	-0.536699	716.65
572	6.505557	-0.536430	716.78
573	6.503586	-0.537263	717.11
574	6.497415	-0.537702	717.30
575	6.505267	-0.537147	717.30
576	6.510972	-0.537623	717.30
577	6.508206	-0.537935	717.44
578	6.508064	-0.536302	717.90
579	6.507616	-0.537238	717.96
580	6.515172	-0.536960	718.09
581	6.509561	-0.538298	718.09
582	6.511119	-0.537934	718.62
583	6.520166	-0.538160	718.82
584	6.524883	-0.537219	718.95
585	6.520235	-0.537175	719.08
586	6.526242	-0.536975	719.34
587	6.519610	-0.537822	719.80
588	6.528139	-0.537238	720.13
589	6.526954	-0.538022	720.07
590	6.524817	-0.538167	720.33
591	6.522209	-0.538832	720.53
592	6.529652	-0.537676	720.86
593	6.536477	-0.537065	721.05
594	6.533276	-0.536916	721.25
595	6.529116	-0.537297	721.38
596	6.538081	-0.537812	721.84
597	6.533544	-0.538432	722.24
598	6.540764	-0.537350	722.43
599	6.544008	-0.537927	722.76
600	6.540980	-0.538558	723.29
601	6.542214	-0.538395	723.82
602	6.543192	-0.538422	724.14
603	6.552446	-0.538027	724.47
604	6.545393	-0.538164	724.80
605	6.541604	-0.539273	725.46
606	6.548031	-0.538487	725.85
607	6.545346	-0.538579	726.18
608	6.552137	-0.538640	726.58
609	6.551435	-0.537945	726.91
610	6.560481	-0.538215	727.30
611	6.557103	-0.538707	727.56
612	6.558616	-0.539552	727.83
613	6.560263	-0.539594	728.35
614	6.566399	-0.539575	729.01
615	6.562222	-0.539798	729.60
616	6.571923	-0.538224	730.06
617	6.570579	-0.538607	730.20
618	6.566293	-0.539024	730.79
619	6.575581	-0.539779	731.25
620	6.576307	-0.540126	731.58
621	6.571522	-0.539459	731.91
622	6.581776	-0.539770	732.30
623	6.579526	-0.539461	732.96
624	6.585641	-0.538683	733.48
625	6.582816	-0.538926	733.88
626	6.589040	-0.539393	734.08
627	6.582888	-0.539761	734.60
628	6.586079	-0.539050	735.26
629	6.586478	-0.539102	735.52
630	6.580592	-0.539613	736.05
631	6.592824	-0.540280	736.44
632	6.589697	-0.539785	737.10
633	6.596538	-0.539107	737.56
634	6.597835	-0.540229	738.09
635	6.590422	-0.540303	738.55
636	6.594693	-0.539856	739.21
637	6.607539	-0.539513	739.99
638	6.596569	-0.539813	740.39
639	6.607371	-0.539472	740.98
640	6.615739	-0.539969	741.57
641	6.609089	-0.539708	742.30
642	6.609866	-0.539262	742.95
643	6.623143	-0.540034	743.48
644	6.617352	-0.540467	743.94
645	6.620055	-0.540216	744.66
646	6.614669	-0.541377	745.19
647	6.615982	-0.540805	745.98
648	6.621955	-0.541354	746.44
649	6.621039	-0.541224	746.97
650	6.624206	-0.540960	747.69
651	6.625679	-0.540851	748.28
652	6.632811	-0.541135	748.61
653	6.623452	-0.541732	749.01
654	6.641502	-0.540878	749.53
655	6.633473	-0.541437	750.39
656	6.632257	-0.541677	750.78
657	6.628917	-0.542063	751.04
658	6.636964	-0.542088	751.64
659	6.644645	-0.542645	752.29
660	6.648563	-0.542140	752.95
661	6.644641	-0.542372	753.35
662	6.653544	-0.542033	753.94
663	6.660191	-0.542451	754.46
664	6.657252	-0.541798	755.06
665	6.653414	-0.541677	755.65
666	6.655670	-0.540852	755.91
667	6.653863	-0.541489	756.44
668	6.658517	-0.543190	756.96
669	6.660952	-0.542459	757.62
670	6.660334	-0.542965	758.21
671	6.661303	-0.542912	758.48
672	6.664511	-0.542876	759.00
673	6.671553	-0.542942	759.79
674	6.675150	-0.542559	760.32
675	6.676978	-0.542908	760.58
676	6.678810	-0.542289	760.91
677	6.673858	-0.542106	761.63
678	6.684072	-0.541779	762.36
679	6.679122	-0.543466	762.69
680	6.679617	-0.542774	762.95
681	6.681692	-0.542786	763.34
682	6.684299	-0.542858	764.07
683	6.684933	-0.542907	764.72
684	6.691466	-0.543557	764.99
685	6.685905	-0.544538	765.45
686	6.694478	-0.543421	765.78
687	6.683844	-0.543493	766.63
688	6.691899	-0.543387	767.22
689	6.694355	-0.543030	767.49
690	6.700071	-0.543408	767.95
691	6.702410	-0.543471	768.41
692	6.708847	-0.543589	769.07
693	6.715720	-0.543391	769.46
694	6.708330	-0.543798	769.66
695	6.710988	-0.543550	770.12
696	6.705424	-0.543943	770.78
697	6.708685	-0.544152	771.37
698	6.719406	-0.543560	771.83
699	6.721557	-0.544238	772.16
700	6.724167	-0.543819	772.88
701	6.721851	-0.544432	773.47
702	6.722307	-0.543999	774.13
703	6.713052	-0.543904	774.33
704	6.719703	-0.545147	774.92
705	6.730633	-0.544772	775.51
706	6.728117	-0.544221	775.97
707	6.729944	-0.544684	776.37
708	6.735347	-0.544630	776.89
709	6.732757	-0.544835	777.48
710	6.739356	-0.543616	778.21
711	6.739723	-0.544490	778.67
712	6.739645	-0.545045	779.19
713	6.749839	-0.544764	779.72
714	6.753553	-0.545326	780.38
715	6.750864	-0.544745	781.17
716	6.753071	-0.544679	781.63
717	6.755501	-0.544458	782.22
718	6.755654	-0.544877	783.14
719	6.754981	-0.545530	783.93
720	6.763337	-0.545691	784.78
721	6.764450	-0.544835	785.25
722	6.761348	-0.545097	785.97
723	6.771205	-0.545727	787.02
724	6.771073	-0.545591	787.68
725	6.770010	-0.544888	788.40
726	6.774828	-0.546015	788.93
727	6.778741	-0.545314	789.72
728	6.778013	-0.545238	790.57
729	6.780849	-0.545627	791.16
730	6.789407	-0.545568	791.62
731	6.787834	-0.545249	792.35
732	6.778788	-0.545525	793.07
733	6.791405	-0.546130	793.86
734	6.788009	-0.546547	794.45
735	6.795248	-0.546717	795.11
736	6.795858	-0.546000	795.83
737	6.797668	-0.546320	796.69
738	6.796325	-0.546478	797.48
739	6.809246	-0.545750	798.00
740	6.808843	-0.545714	798.60
741	6.811168	-0.546389	799.39
742	6.809292	-0.546734	800.24
743	6.805437	-0.546778	800.70
744	6.819228	-0.546273	801.16
745	6.815287	-0.546048	801.75
746	6.821389	-0.546159	802.48
747	6.814468	-0.546531	802.81
748	6.826652	-0.547626	803.27
749	6.826760	-0.547191	803.59
750	6.829669	-0.547449	804.38
751	6.829854	-0.547515	805.04
752	6.842251	-0.546840	805.57
753	6.839326	-0.547141	805.90
754	6.847118	-0.547330	806.49
755	6.844286	-0.547156	807.28
756	6.851465	-0.547877	807.87
757	6.847158	-0.547927	808.13
758	6.855521	-0.548117	808.66
759	6.858749	-0.548031	809.25
760	6.852724	-0.547973	809.91
761	6.865870	-0.548109	810.37
762	6.856844	-0.549004	810.90
763	6.867967	-0.548222	811.36
764	6.876896	-0.548748	812.15
765	6.878770	-0.548576	812.74
766	6.872545	-0.547090	813.33
767	6.882345	-0.547965	813.92
768	6.883581	-0.547232	814.71
769	6.887410	-0.547335	815.57
770	6.886562	-0.547540	816.22
771	6.890295	-0.548401	816.75
772	6.891910	-0.548604	817.41
773	6.896377	-0.548867	818.39
774	6.900405	-0.549351	819.05
775	6.899803	-0.549122	819.64
776	6.903842	-0.548940	820.10
777	6.897941	-0.547787	820.89
778	6.904363	-0.548955	821.81
779	6.910603	-0.549003	822.41
780	6.919379	-0.548824	823.00
781	6.915115	-0.549371	823.79
782	6.919848	-0.549642	824.71
783	6.922408	-0.549973	825.56
784	6.926408	-0.549193	825.96
785	6.922206	-0.549472	826.68
786	6.928393	-0.549954	827.27
787	6.936922	-0.549485	828.19
788	6.942085	-0.548823	828.85
789	6.938512	-0.550094	829.38
790	6.941886	-0.550201	829.84
791	6.944055	-0.550843	830.76
792	6.951023	-0.550338	831.35
793	6.948855	-0.550844	832.01
794	6.953071	-0.550410	832.47
795	6.954415	-0.550691	833.13
796	6.959344	-0.550758	833.92
797	6.965967	-0.550521	834.44
798	6.958105	-0.550609	835.16
799	6.964945	-0.550518	835.63
800	6.978127	-0.549875	836.35
801	6.972619	-0.550569	837.01
802	6.973779	-0.550789	837.66
803	6.973209	-0.550327	838.12
804	6.978745	-0.551097	838.65
805	6.978372	-0.551438	839.51
806	6.978498	-0.551315	840.10
807	6.986247	-0.552017	840.62
808	6.989519	-0.552088	841.15
809	6.994144	-0.551100	842.01
810	7.000871	-0.551637	842.86
811	6.999631	-0.551636	843.39
812	7.007529	-0.551918	843.91
813	7.013490	-0.551930	844.64
814	7.015450	-0.552152	845.43
815	7.016911	-0.552217	846.15
816	7.016416	-0.553029	846.67
817	7.023706	-0.552105	847.20
818	7.024792	-0.552194	847.92
819	7.022122	-0.552573	848.78
820	7.030608	-0.553497	849.37
821	7.039285	-0.553535	849.96
