#Time (s),Channel 1 (V),Channel 2 (V)
0.002499875,0.003346249812271071,-2.011168042171616
0.002501125,-0.001721990612016164,-2.014531121387193
0.002502375,-0.004425052171636022,-2.01654896891654
0.002503625,-0.009155409900970775,-2.021593587739906
0.002504875,-0.0125342368504956,-2.024284051112368
0.002506125,-0.01591306380002042,-2.027310822406387
0.002507375,-0.02030553883440269,-2.03134651746508
0.002508625,-0.02537377925868993,-2.034709596680658
0.002509875,-0.02807684081830978,-2.03740006005312
0.002511125,-0.03280719854764454,-2.042108370954928
0.002512375,-0.03652390819212184,-2.045135142248947
0.002513625,-0.03956485244669418,-2.047489297699852
0.002514875,-0.04395732748107645,-2.051188684836986
0.002516125,-0.0486876852104112,-2.054888071974122
0.002517375,-0.05206651215993603,-2.058251151189699
0.002518625,-0.05612110449936582,-2.062286846248392
0.002519875,-0.0601756968387956,-2.064977309620854
0.002521125,-0.06389240648327291,-2.068676696757989
0.002522375,-0.06727123343279773,-2.071703468052009
0.002523625,-0.07233947385708497,-2.075739163110701
0.002524875,-0.07538041811165731,-2.079102242326279
0.002526125,-0.07875924506118213,-2.081120089855625
0.002527375,-0.08348960279051688,-2.08481947699276
0.002528625,-0.08754419512994667,-2.089864095816126
0.002529875,-0.0888957259097566,-2.089527787894569
0.002531125,-0.09463973172394879,-2.094572406717934
0.002532375,-0.09734279328356865,-2.097262870090396
0.002533625,-0.1020731510129034,-2.101971180992205
0.002534875,-0.1044383298775708,-2.103989028521551
0.002536125,-0.110858101081668,-2.109033647344917
0.002537375,-0.1135611626412878,-2.111051494874264
0.002538625,-0.1179536376756701,-2.114750882011398
0.002539875,-0.1209945819302424,-2.117777653305418
0.002541125,-0.1264007050494821,-2.122149656285669
0.002542375,-0.129103766609102,-2.124167503815015
0.002543625,-0.1345098897283417,-2.128203198873708
0.002544875,-0.137550833982914,-2.13089366224617
0.002546125,-0.1395781301526289,-2.132575201853959
0.002547375,-0.1429569571021538,-2.136610896912651
0.002548625,-0.1490388456112984,-2.140646591971344
0.002549875,-0.1510661417810133,-2.144009671186922
0.002551125,-0.156472264900253,-2.147709058324057
0.002552375,-0.1595132091548254,-2.149390597931845
0.002553625,-0.1635678014942552,-2.152417369225865
0.002554875,-0.1666087457488275,-2.155780448441442
0.002556125,-0.1703254553933048,-2.159479835578578
0.002557375,-0.1740421650377821,-2.161833991029482
0.002558625,-0.1780967573772119,-2.164860762323501
0.002559875,-0.1811377016317842,-2.168896457382194
0.002561125,-0.1838407631914041,-2.170577996989983
0.002562375,-0.1878953555308339,-2.174277384127118
0.002563625,-0.1905984170904537,-2.178313079185811
0.002564875,-0.1970181882945509,-2.181676158401388
0.002566125,-0.1993833671592183,-2.183021390087619
0.002567375,-0.2031000768036956,-2.186384469303196
0.002568625,-0.2074925518380779,-2.190420164361889
0.002569875,-0.2095198480077928,-2.192774319812793
0.002571125,-0.21458808843208,-2.196137399028371
0.002572375,-0.2176290326866523,-2.198827862400833
0.002573625,-0.2203320942462722,-2.200845709930179
0.002574875,-0.223710921195797,-2.202863557459525
0.002576125,-0.2277655135352268,-2.206899252518218
0.002577375,-0.2294549270099892,-2.210262331733796
0.002578625,-0.234185284739324,-2.213289103027815
0.002579875,-0.2389156424686587,-2.216652182243393
0.002581125,-0.2419565867232311,-2.219342645615854
0.002582375,-0.2443217655878984,-2.220687877302086
0.002583625,-0.2483763579273282,-2.225396188203894
0.002584875,-0.2517551848768531,-2.227077727811682
0.002586125,-0.2554718945213303,-2.229768191184144
0.002587375,-0.2581749560809502,-2.233131270399721
0.002588625,-0.26222954842038,-2.235149117929068
0.002589875,-0.2659462580648573,-2.238848505066203
0.002591125,-0.2700008504042871,-2.242547892203338
0.002592375,-0.2737175600487644,-2.244902047654243
0.002593625,-0.2754069735235268,-2.246583587262031
0.002594875,-0.2797994485579091,-2.250619282320724
0.002596125,-0.2825025101175289,-2.251964514006955
0.002597375,-0.2835161582023864,-2.253646053614744
0.002598625,-0.2872328678468637,-2.256672824908763
0.002599875,-0.2912874601862935,-2.259363288281225
0.002601125,-0.2936526390509608,-2.262053751653687
0.002602375,-0.2980451140853431,-2.265753138790822
0.002603625,-0.3017618237298204,-2.268443602163284
0.002604875,-0.3034512372045828,-2.27046144969263
0.002606125,-0.3068300641541077,-2.271134065535746
0.002607375,-0.3095331257137275,-2.274497144751323
0.002608625,-0.3132498353582048,-2.277860223966901
0.002609875,-0.3156150142228722,-2.279541763574689
0.002611125,-0.3176423103925871,-2.281559611104035
0.002612375,-0.3216969027320169,-2.284586382398055
0.002613625,-0.3277787912411615,-2.288958385378306
0.002614875,-0.328792439326019,-2.290303617064537
0.002616125,-0.3325091489704963,-2.292657772515441
0.002617375,-0.3331849143604013,-2.294003004201672
0.002618625,-0.3358879759200211,-2.29568454380946
0.002619875,-0.3402804509544034,-2.299383930946596
0.002621125,-0.3436592779039283,-2.301401778475942
0.002622375,-0.3463623394635481,-2.304764857691519
0.002623625,-0.3480517529383105,-2.306782705220866
0.002624875,-0.3510926971928828,-2.308800552750212
0.002626125,-0.3541336414474552,-2.310482092358001
0.002627375,-0.3578503510919325,-2.312499939887347
0.002628625,-0.3592018818717424,-2.315190403259809
0.002629875,-0.3619049434313623,-2.316871942867598
0.002631125,-0.3656216530758396,-2.319898714161617
0.002632375,-0.367986831940507,-2.320571330004733
0.002633625,-0.3696762454152694,-2.323261793377195
0.002634875,-0.3720414242799367,-2.324943332984983
0.002636125,-0.3747444858395566,-2.32696118051433
0.002637375,-0.3781233127890815,-2.32998795180835
0.002638625,-0.3808263743487013,-2.330660567651465
0.002639875,-0.3835294359083212,-2.334023646867042
0.002641125,-0.3872461455527985,-2.336041494396389
0.002642375,-0.3885976763326084,-2.337723034004177
0.002643625,-0.3909628551972757,-2.339740881533524
0.002644875,-0.3936659167568956,-2.341422421141313
0.002646125,-0.395355330231658,-2.343103960749101
0.002647375,-0.396706861011468,-2.344112884513774
0.002648625,-0.3997478052660403,-2.347139655807794
0.002649875,-0.4031266322155651,-2.348821195415582
0.002651125,-0.4041402803004226,-2.348821195415582
0.002652375,-0.4061675764701375,-2.350839042944929
0.002653625,-0.4085327553348048,-2.353865814238949
0.002654875,-0.4112358168944247,-2.355211045925179
0.002656125,-0.414276761148997,-2.357228893454526
0.002657375,-0.4169798227086169,-2.359246740983872
0.002658625,-0.4179934707934743,-2.360591972670103
0.002659875,-0.4206965323530942,-2.363282436042565
0.002661125,-0.4217101804379517,-2.363282436042565
0.002662375,-0.4244132419975715,-2.364963975650354
0.002663625,-0.4274541862521438,-2.366309207336585
0.002664875,-0.4284678343370013,-2.367990746944374
0.002666125,-0.4311708958966212,-2.37000859447372
0.002667375,-0.433873957456241,-2.373035365767739
0.002668625,-0.4342118401511935,-2.372699057846182
0.002669875,-0.435225488236051,-2.374044289532413
0.002671125,-0.4389421978805282,-2.376734752904875
0.002672375,-0.4402937286603382,-2.378752600434221
0.002673625,-0.4416452594401481,-2.378079984591106
