#Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
50.0000000000001,0.009010489255127475,-12.48511206992064,96.2658018900626
53.41257770500197,0.009192610715278712,-11.86754553361166,92.90225103260593
57.05806914185723,0.009112976885199393,-11.28275397790805,89.52776489949696
60.95237103473637,0.008881546449314383,-10.73080470430544,86.17310086651548
65.11246508393923,0.008596971765325799,-10.20669207448491,82.83118516529703
69.55649201720249,0.008483919632689735,-9.714994282021847,79.49317356005116
74.30383069512324,0.008581590531029734,-9.253330211337296,76.19322840042634
79.37518261565145,0.008361551728224339,-8.819921591206562,72.91844047945196
84.79266218614393,0.008285987886207581,-8.41682130600563,69.6987001421677
90.57989315662772,0.008314975609147433,-8.044043729312749,66.5403181407607
96.7621116347827,0.008373075937172698,-7.697758674160797,63.43662818465615
103.3662761318579,0.008209462371149653,-7.37882563409168,60.40827059009101
110.4211851193907,0.008320244548892995,-7.084624277639246,57.451891868243
117.957602609357,0.00773445070901419,-6.812405796226686,54.58194394832162
126.0083923053601,0.008081752681891615,-6.565810160936573,51.80567161023947
134.608660909848,0.008570785201243405,-6.338909291417365,49.1222188015077
143.7959112122701,0.008231101644706154,-6.133939119742106,46.53324178111766
153.6102056257383,0.008739794937271218,-5.946643336791347,44.04379177693239
164.0943408853212,0.008175835593463493,-5.775733764328375,41.645839935062
175.2940346697655,0.008271172515808783,-5.621065546081509,39.35697252294675
187.2581249604426,0.008260527498522841,-5.481748002064717,37.16770006538918
200.0387830068518,0.008557416881132693,-5.356277488661815,35.0812132218802
213.6917408273496,0.008597296526541941,-5.242721934146215,33.09330180059633
228.2765342371583,0.008892803459898249,-5.140752469238587,31.19366455586507
243.8567624634147,0.008521412844311283,-5.048864558559831,29.39150029431653
260.5003654793459,0.008871905167633072,-4.966917664246372,27.68781311191526
278.279920266939,0.008905346991950896,-4.891733887835583,26.0757838232447
297.2729572999917,0.008616938831701712,-4.825255923082456,24.53531252923511
317.5622986276301,0.00879740742591102,-4.766216253570482,23.08870938042818
339.2364190325461,0.00879959112418759,-4.711591682946129,21.71508695155409
362.389831838848,0.008688395406498049,-4.663571290833878,20.42385391970884
387.1235010519006,0.009430601764083954,-4.620677077800758,19.19944337095041
413.5452816273402,0.008990960019685105,-4.582467731547483,18.04523719203716
441.7703897891433,0.009169600324857854,-4.547117682642225,16.95671915571542
471.9219054476316,0.00883303753144749,-4.515312729577012,15.93350123551097
504.1313089082833,0.009014145059920247,-4.488031658469318,14.96663741125305
538.5390542117584,0.008724140534278666,-4.463036127486023,14.05719070030553
575.2951816052752,0.008965308538099879,-4.439277404132802,13.20152165282143
614.5599718160984,0.008736377105672127,-4.41989222862657,12.4000764434344
656.5046449802217,0.009083160635771914,-4.402803753787118,11.64551659275207
701.3121072740136,0.00864217781787734,-4.385747626193353,10.9286751885157
749.177748504637,0.008929147732001414,-4.369463548115856,10.25928245935956
800.3102941372454,0.009040422810984119,-4.357624507837961,9.626979687837036
854.9327154743694,0.008988463767031725,-4.344763257304659,9.038997785788041
913.2832019564599,0.008505935504757726,-4.333275044038464,8.475080746456484
975.6161998234467,0.009172973573877636,-4.324829485597851,7.963137479696144
1042.203521666567,0.009068240596701324,-4.315467566571314,7.46688193304071
1113.335531708842,0.009033041842428547,-4.307465854926786,7.014431827609743
1189.322411982762,0.009043401086183801,-4.29986779165614,6.58354042991067
1270.495514926589,0.008962861002685986,-4.292302363433876,6.183553183888975
1357.208808297454,0.009423251702412245,-4.286519809268107,5.805970706527919
1449.840418702017,0.009027677855524198,-4.280862515341266,5.444245041690209
1548.794280475475,0.009876807398290237,-4.274768720833714,5.119135303806837
1654.501897099174,0.009229789388611125,-4.269111165741465,4.797705214985413
1767.424222837652,0.009731169148246833,-4.263023200545088,4.505395146350153
1888.053672800372,0.009942839317814874,-4.259697324727527,4.221102949455442
2016.916270193279,0.01057204857669559,-4.256441240543939,3.967127044209235
2154.573940123619,0.009946058340291096,-4.250605868105563,3.715834069119325
2301.626959960497,0.01112899537158223,-4.247820755413779,3.475949772956866
2458.716576936342,0.01123514913165666,-4.243641098159521,3.263580943358917
