#Time (s),Channel 1 (V),Channel 2 (V)
-0.00512,-0.01084482337573319,0.2150075275234018
-0.00511875,-0.01016905798582822,0.204581981955112
-0.0051175,-0.01152058876563815,0.2183706067389784
-0.00511625,-0.01152058876563815,0.2166890671311905
-0.005115,-0.01185847146059063,0.2187069146605369
-0.00511375,-0.01152058876563815,0.2139986037587286
-0.0051125,-0.01118270607068567,0.2123170641509399
-0.00511125,-0.009493292595924026,0.2069361374060186
-0.00511,-0.0105069406807807,0.2069361374060162
-0.00510875,-0.01185847146058986,0.2224063017976627
-0.0051075,-0.01016905798582822,0.2018915185826501
-0.00510625,-0.01118270607068536,0.2106355245431508
-0.005105,-0.0105069406807807,0.2096266007784781
-0.00510375,-0.009831175290875739,0.1988647472886305
-0.0051025,-0.01016905798582822,0.1961742839161686
-0.00510125,-0.0105069406807807,0.2002099789748615
-0.0051,-0.00881752720601906,0.1884392017203461
-0.00509875,-0.0105069406807807,0.2005462868964192
-0.0050975,-0.009155409900971082,0.2035730581904399
-0.00509625,-0.009831175290875739,0.2059272136413429
-0.005095,-0.01016905798582715,0.2008825948179679
-0.00509375,-0.007803879121160845,0.1810404274460705
-0.0050925,-0.008479644511065809,0.1850761225047634
-0.00509125,-0.008817527206018137,0.1884392017203392
-0.00509,-0.008141761816113327,0.186757662112552
-0.00508875,-0.007803879121160998,0.1840671987400914
-0.0050875,-0.008141761816113327,0.1823856591323015
-0.00508625,-0.008817527206017984,0.1887755096418932
-0.005085,-0.008141761816113327,0.1773410403089354
-0.00508375,-0.008479644511065809,0.1887755096418984
-0.0050825,-0.008817527206018291,0.1870939700341098
-0.00508125,-0.007465996426208363,0.1800315036813973
-0.00508,-0.007803879121160691,0.1759958086227063
-0.00507875,-0.006790231036303399,0.1743142690149158
-0.0050775,-0.007128113731255727,0.1780136561520492
-0.00507625,-0.007803879121160845,0.1783499640736086
-0.005075,-0.007803879121159923,0.1783499640736021
-0.00507375,-0.005776582951445951,0.163888723446626
-0.0050725,-0.006790231036303399,0.1662428788975302
-0.00507125,-0.007465996426208363,0.1763321165442622
-0.00507,-0.006114465646398433,0.1749868848580313
-0.00506875,-0.006452348341350763,0.1648976472113038
-0.0050675,-0.005100817561540987,0.1571625650154713
-0.00506625,-0.005438700256494391,0.1574988729370361
-0.005065,-0.007465996426208363,0.1729690373286849
-0.00506375,-0.00645234834135107,0.1682607264268758
-0.0050625,-0.006790231036303399,0.1665791868190879
-0.00506125,-0.005438700256493469,0.1544721016430094
-0.00506,-0.00408716947668354,0.146064403604066
-0.00505875,-0.005100817561540987,0.146064403604066
-0.0050575,-0.006114465646397973,0.1595167204663694
-0.00505625,-0.005100817561540987,0.1554810254076826
-0.005055,-0.005100817561540526,0.156153641250795
-0.00505375,-0.00408716947668354,0.1494274828196434
-0.0050525,-0.004762934866588351,0.1514453303489881
-0.00505125,-0.004425052171636022,0.1477459432118547
-0.00505,-0.004762934866588505,0.1521179461921053
-0.00504875,-0.003749286781731519,0.1410197847807051
-0.0050475,-0.004425052171636022,0.1433739402316042
-0.00504625,-0.002735638696874379,0.1312668550555312
-0.005045,-0.003073521391826093,0.1342936263495453
-0.00504375,-0.00374928678173075,0.1379930134866801
-0.0050425,-0.003073521391826093,0.1373203976435649
-0.00504125,-0.003411404086778575,0.1386656293297958
-0.00504,-0.002397756001921129,0.1332847025848721
-0.00503875,-0.002059873306968646,0.1332847025848721
-0.0050375,-0.003411404086777961,0.1316031629770842
-0.00503625,-0.002397756001921129,0.1279037758399483
-0.005035,-0.003073521391825785,0.1285763916830635
-0.00503375,-0.004425052171636022,0.1390019372513536
-0.0050325,-0.002735638696872843,0.1292490075261718
-0.00503125,-0.001046225222111199,0.1127699193698502
-0.00503,-0.001046225222111199,0.1218502332519091
-0.00502875,-0.001721990612016164,0.12319546493814
-0.0050275,-0.001046225222111199,0.1097431480758306
-0.00502625,-0.001721990612015857,0.1144514589776368
-0.005025,-0.001046225222111199,0.1144514589776389
-0.00502375,-0.001046225222111199,0.1164693065069859
-0.0050225,-0.001046225222111199,0.1178145381932163
-0.00502125,-0.001721990612016318,0.1127699193698522
-0.00502,-0.002059873306968646,0.1171419223501008
-0.00501875,-0.001384107917063682,0.1164693065069853
-0.0050175,0.0009810709476036944,0.09931760250754082
-0.00501625,-0.001384107917063682,0.1094068401542729
-0.005015,0.0003053055576979617,0.1073889926249274
-0.00501375,0.0006431882526512122,0.09595452329196347
-0.0050125,-3.25771372528305e-05,0.104025913409343
-0.00501125,0.001994719032461141,0.0905735965470397
-0.00501,0.0009810709476040017,0.09528190744884585
-0.00500875,0.001656836337508659,0.0905735965470397
-0.0050075,0.001318953642556177,0.08990098070392422
-0.00500625,-0.001384107917063682,0.1178145381932163
-0.005005,0.001318953642556177,0.09393667576261705
-0.00500375,0.0009810709476038479,0.08620159356679265
-0.0050025,0.0009810709476036944,0.09292775199794384
-0.00500125,0.003684132507222938,0.07241296878292626
-0.005,0.002332601727413624,0.08182959058653858
-0.00499875,0.003008367117318588,0.08182959058653858
-0.0049975,0.003008367117318588,0.07308558462603745
-0.00499625,0.001656836337508659,0.08788313317457781
-0.004995,0.002332601727413316,0.08519266980211715
-0.00499375,0.001994719032461141,0.08889205693925102
-0.0049925,0.004022015202175113,0.06669573411645056
-0.00499125,0.002332601727413624,0.08149328266498083
-0.00499,0.003008367117318588,0.07005881333201722
-0.00498875,0.003008367117318588,0.06871358164578689
-0.0049875,0.003008367117318588,0.07039512125357557
-0.00498625,0.003684132507223553,0.07375820046915292
-0.004985,0.004359897897128517,0.06165111529307443
-0.00498375,0.004022015202176188,0.06804096580266851
-0.0049825,0.004697780592081,0.05593388062659294
-0.00498125,0.006049311371890622,0.05324341725412952
-0.00498,0.005373545981985964,0.0498803380385537
-0.00497875,0.004697780592080847,0.05862434399905299
-0.0049775,0.004359897897128517,0.05458864894036199
-0.00497625,0.005035663287033482,0.05593388062659294
-0.004975,0.005035663287033482,0.05963326776372803
-0.00497375,0.004022015202176035,0.05996957568528576
-0.0049725,0.005711428676937678,0.0535797251756917
-0.00497125,0.005035663287033482,0.05122556972478463
-0.00497,0.006387194066842797,0.04349048752896176
-0.00496875,0.005035663287033482,0.05458864894036199
-0.0049675,0.0043598978971299,0.06434157866552608
-0.00496625,0.007400842151700858,0.04180894792116804
-0.004965,0.006049311371890929,0.04416310337207219
-0.00496375,0.006725076761795894,0.03508278949001334
-0.0049625,0.007062959456748376,0.03541909741157107
-0.00496125,0.006387194066843719,0.04180894792116514
-0.00496,0.005373545981985964,0.04113633207805258
-0.00495875,0.007062959456748376,0.04349048752895397
-0.0049575,0.007062959456748376,0.03743694494091748
-0.00495625,0.007062959456748376,0.03306494196066692
-0.004955,0.00773872484665334,0.03508278949001334
-0.00495375,0.007400842151700858,0.03373755780378239
